Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/5/20,AirNow,60731006,1,6,ug/m3 LC,25,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/6/20,AirNow,60731006,1,4.3,ug/m3 LC,18,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/7/20,AirNow,60731006,1,5.2,ug/m3 LC,22,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/8/20,AirNow,60731006,1,3.9,ug/m3 LC,16,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/9/20,AirNow,60731006,1,0.9,ug/m3 LC,4,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/10/20,AirNow,60731006,1,5.8,ug/m3 LC,24,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/11/20,AirNow,60731006,1,10.3,ug/m3 LC,43,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/12/20,AirNow,60731006,1,11.2,ug/m3 LC,47,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/13/20,AirNow,60731006,1,4.9,ug/m3 LC,20,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/14/20,AirNow,60731006,1,5.7,ug/m3 LC,24,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/15/20,AirNow,60731006,1,8.4,ug/m3 LC,35,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/16/20,AirNow,60731006,1,7.8,ug/m3 LC,33,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/17/20,AirNow,60731006,1,8.9,ug/m3 LC,37,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/18/20,AirNow,60731006,1,6.8,ug/m3 LC,28,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/19/20,AirNow,60731006,1,8.1,ug/m3 LC,34,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/20/20,AirNow,60731006,1,7.8,ug/m3 LC,33,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/21/20,AirNow,60731006,1,6.8,ug/m3 LC,28,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/22/20,AirNow,60731006,1,7.4,ug/m3 LC,31,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/23/20,AirNow,60731006,1,8,ug/m3 LC,33,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/24/20,AirNow,60731006,1,6.7,ug/m3 LC,28,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/25/20,AirNow,60731006,1,8.2,ug/m3 LC,34,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/26/20,AirNow,60731006,1,7.2,ug/m3 LC,30,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/27/20,AirNow,60731006,1,7.6,ug/m3 LC,32,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/28/20,AirNow,60731006,1,6,ug/m3 LC,25,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/29/20,AirNow,60731006,1,4.6,ug/m3 LC,19,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
6/30/20,AirNow,60731006,1,6.2,ug/m3 LC,26,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/1/20,AirNow,60731006,1,8.4,ug/m3 LC,35,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/2/20,AirNow,60731006,1,9.1,ug/m3 LC,38,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/3/20,AirNow,60731006,1,6.5,ug/m3 LC,27,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/4/20,AirNow,60731006,1,5.8,ug/m3 LC,24,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/5/20,AirNow,60731006,1,6.6,ug/m3 LC,28,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/6/20,AirNow,60731006,1,6.8,ug/m3 LC,28,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/7/20,AirNow,60731006,1,11.9,ug/m3 LC,50,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/8/20,AirNow,60731006,1,12,ug/m3 LC,50,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/9/20,AirNow,60731006,1,9.8,ug/m3 LC,41,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/10/20,AirNow,60731006,1,10.1,ug/m3 LC,42,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/11/20,AirNow,60731006,1,7,ug/m3 LC,29,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/12/20,AirNow,60731006,1,6.7,ug/m3 LC,28,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/13/20,AirNow,60731006,1,12.4,ug/m3 LC,52,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/14/20,AirNow,60731006,1,9.9,ug/m3 LC,41,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/15/20,AirNow,60731006,1,7.4,ug/m3 LC,31,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/16/20,AirNow,60731006,1,6.4,ug/m3 LC,27,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/17/20,AirNow,60731006,1,6.1,ug/m3 LC,25,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/18/20,AirNow,60731006,1,6.4,ug/m3 LC,27,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/19/20,AirNow,60731006,1,4.5,ug/m3 LC,19,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/20/20,AirNow,60731006,1,6.2,ug/m3 LC,26,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/21/20,AirNow,60731006,1,7.9,ug/m3 LC,33,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/22/20,AirNow,60731006,1,7,ug/m3 LC,29,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/23/20,AirNow,60731006,1,6.4,ug/m3 LC,27,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/24/20,AirNow,60731006,1,6.3,ug/m3 LC,26,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/25/20,AirNow,60731006,1,6.8,ug/m3 LC,28,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/26/20,AirNow,60731006,1,8.2,ug/m3 LC,34,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/27/20,AirNow,60731006,1,9,ug/m3 LC,38,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/28/20,AirNow,60731006,1,9.2,ug/m3 LC,38,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/29/20,AirNow,60731006,1,10.3,ug/m3 LC,43,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/30/20,AirNow,60731006,1,10.2,ug/m3 LC,43,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
7/31/20,AirNow,60731006,1,6.8,ug/m3 LC,28,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/1/20,AirNow,60731006,1,8.4,ug/m3 LC,35,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/2/20,AirNow,60731006,1,8.2,ug/m3 LC,34,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/3/20,AirNow,60731006,1,10.3,ug/m3 LC,43,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/4/20,AirNow,60731006,1,11.8,ug/m3 LC,49,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/5/20,AirNow,60731006,1,9.1,ug/m3 LC,38,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/6/20,AirNow,60731006,1,7.6,ug/m3 LC,32,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/7/20,AirNow,60731006,1,6.3,ug/m3 LC,26,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/11/20,AirNow,60731006,1,8.5,ug/m3 LC,35,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/13/20,AirNow,60731006,1,7.3,ug/m3 LC,30,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/14/20,AirNow,60731006,1,6.8,ug/m3 LC,28,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/15/20,AirNow,60731006,1,13.1,ug/m3 LC,53,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/16/20,AirNow,60731006,1,12.4,ug/m3 LC,52,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/17/20,AirNow,60731006,1,13.6,ug/m3 LC,54,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/18/20,AirNow,60731006,1,14.5,ug/m3 LC,56,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/19/20,AirNow,60731006,1,15,ug/m3 LC,57,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/20/20,AirNow,60731006,1,16.5,ug/m3 LC,60,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/21/20,AirNow,60731006,1,17.2,ug/m3 LC,62,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/22/20,AirNow,60731006,1,7.1,ug/m3 LC,30,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/23/20,AirNow,60731006,1,8.1,ug/m3 LC,34,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/24/20,AirNow,60731006,1,10.3,ug/m3 LC,43,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/25/20,AirNow,60731006,1,10.1,ug/m3 LC,42,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/26/20,AirNow,60731006,1,8.6,ug/m3 LC,36,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/27/20,AirNow,60731006,1,8.2,ug/m3 LC,34,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/28/20,AirNow,60731006,1,9.7,ug/m3 LC,40,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/29/20,AirNow,60731006,1,8.9,ug/m3 LC,37,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/30/20,AirNow,60731006,1,6.2,ug/m3 LC,26,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
8/31/20,AirNow,60731006,1,7.6,ug/m3 LC,32,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
9/1/20,AirNow,60731006,1,6.9,ug/m3 LC,29,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
9/2/20,AirNow,60731006,1,9.8,ug/m3 LC,41,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
9/3/20,AirNow,60731006,1,11.8,ug/m3 LC,49,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
9/4/20,AirNow,60731006,1,14.4,ug/m3 LC,56,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
9/5/20,AirNow,60731006,1,5.6,ug/m3 LC,23,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
9/6/20,AirNow,60731006,1,15.2,ug/m3 LC,58,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
9/7/20,AirNow,60731006,1,21.2,ug/m3 LC,70,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
9/8/20,AirNow,60731006,1,12.1,ug/m3 LC,51,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
9/9/20,AirNow,60731006,1,13.5,ug/m3 LC,54,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
9/10/20,AirNow,60731006,1,4.6,ug/m3 LC,19,Alpine,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.842318,-116.768293
1/1/20,AQS,60731008,1,8.4,ug/m3 LC,35,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/2/20,AQS,60731008,1,10.3,ug/m3 LC,43,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/3/20,AQS,60731008,1,8.2,ug/m3 LC,34,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/4/20,AQS,60731008,1,8.9,ug/m3 LC,37,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/5/20,AQS,60731008,1,11.3,ug/m3 LC,47,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/6/20,AQS,60731008,1,3.4,ug/m3 LC,14,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/7/20,AQS,60731008,1,4.6,ug/m3 LC,19,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/8/20,AQS,60731008,1,6.7,ug/m3 LC,28,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/9/20,AQS,60731008,1,6,ug/m3 LC,25,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/10/20,AQS,60731008,1,5.5,ug/m3 LC,23,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/11/20,AQS,60731008,1,7.3,ug/m3 LC,30,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/12/20,AQS,60731008,1,7.3,ug/m3 LC,30,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/13/20,AQS,60731008,1,8.6,ug/m3 LC,36,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/14/20,AQS,60731008,1,10.7,ug/m3 LC,45,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/15/20,AQS,60731008,1,21.9,ug/m3 LC,72,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/16/20,AQS,60731008,1,14.5,ug/m3 LC,56,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/17/20,AQS,60731008,1,3.1,ug/m3 LC,13,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/18/20,AQS,60731008,1,7.5,ug/m3 LC,31,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/19/20,AQS,60731008,1,9.2,ug/m3 LC,38,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/20/20,AQS,60731008,1,10.3,ug/m3 LC,43,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/21/20,AQS,60731008,1,4.3,ug/m3 LC,18,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/22/20,AQS,60731008,1,4.7,ug/m3 LC,20,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/23/20,AQS,60731008,1,11.2,ug/m3 LC,47,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/24/20,AQS,60731008,1,8.4,ug/m3 LC,35,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/25/20,AQS,60731008,1,17.2,ug/m3 LC,62,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/26/20,AQS,60731008,1,12.5,ug/m3 LC,52,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/27/20,AQS,60731008,1,12.6,ug/m3 LC,52,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/28/20,AQS,60731008,1,8.8,ug/m3 LC,37,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/29/20,AQS,60731008,1,5,ug/m3 LC,21,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/30/20,AQS,60731008,1,4.5,ug/m3 LC,19,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
1/31/20,AQS,60731008,1,6.7,ug/m3 LC,28,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
